"n","Id","Name","Period","dim_IC_low","dim_ideology","dim_IC_high","wnom_ideology","bay_ic_low","bay_ideology","bay_ic_high","quant_parties","party_1","party_2","party_3","party_4","Sex","Birth_date"
"555",848,"Rodrigo González Torres","Periodo_3",-0.375122058521047,-0.345355649698544,-0.315589240876042,-0.680755734443665,-0.914566195170077,-0.852334748037921,-0.80523161286723,1,"PPD",NA,NA,NA,"Masculino","1941-09-26T00:00:00"
"556",848,"Rodrigo González Torres","Periodo_4",-0.808303930437414,-0.834752188532806,-0.861200446628198,-0.820010483264923,-0.587759386821131,-0.642957811456375,-0.694389327980268,1,"PPD",NA,NA,NA,"Masculino","1941-09-26T00:00:00"
"557",848,"Rodrigo González Torres","Periodo_5",-0.668079871506186,-0.638502982201675,-0.608926092897163,-0.737193703651428,-0.751625403859138,-0.79229423126566,-0.837447325298921,1,"PPD",NA,NA,NA,"Masculino","1941-09-26T00:00:00"
"558",848,"Rodrigo González Torres","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1941-09-26T00:00:00"
"559",849,"Patricio Hales Dib","Periodo_1",-0.602125208378816,-0.639381277303719,-0.676637346228622,-0.922158896923065,-0.926327118830414,-0.871838099532663,-0.827058915826329,1,"PPD",NA,NA,NA,"Masculino","1946-09-11T00:00:00"
"560",849,"Patricio Hales Dib","Periodo_2",-0.481275648161221,-0.521403340934207,-0.561531033707192,-0.884243667125702,-0.758810748381331,-0.846423679042525,-0.934854151794964,1,"PPD",NA,NA,NA,"Masculino","1946-09-11T00:00:00"
"561",849,"Patricio Hales Dib","Periodo_3",-0.220127212106283,-0.190357370604563,-0.160587529102842,-0.522337019443512,-0.72145583411173,-0.662598988088006,-0.607036452227385,1,"PPD",NA,NA,NA,"Masculino","1946-09-11T00:00:00"
"562",849,"Patricio Hales Dib","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1946-09-11T00:00:00"
"563",849,"Patricio Hales Dib","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1946-09-11T00:00:00"
"564",849,"Patricio Hales Dib","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1946-09-11T00:00:00"
"565",850,"Javier Hernández Hernández","Periodo_1",0.296931722442263,0.25967565351736,0.222419584592457,0.892156302928925,0.888846975702058,0.981200685401881,1.08161185147737,1,"UDI",NA,NA,NA,"Masculino","1954-08-07T00:00:00"
"566",850,"Javier Hernández Hernández","Periodo_2",0.397395123220009,0.357267430447471,0.317139737674932,0.766955971717834,1.08474233487405,1.03416857385966,0.961674173682231,1,"UDI",NA,NA,NA,"Masculino","1954-08-07T00:00:00"
"567",850,"Javier Hernández Hernández","Periodo_3",1.01803831573221,1.04780472455471,1.07757113337721,0.750115036964417,0.964574460633355,1.02422729264811,1.10507747654452,1,"UDI",NA,NA,NA,"Masculino","1954-08-07T00:00:00"
"568",850,"Javier Hernández Hernández","Periodo_4",-0.00898743273817282,-0.0354356908335648,-0.0618839489289568,0.742842614650726,1.08758785882661,1.04071597852078,1.00266156317392,1,"UDI",NA,NA,NA,"Masculino","1954-08-07T00:00:00"
"569",850,"Javier Hernández Hernández","Periodo_5",0.963077490135627,0.992654379440139,1.02223126874465,0.77357280254364,0.961275560074241,0.929622241174495,0.898075995110061,1,"UDI",NA,NA,NA,"Masculino","1954-08-07T00:00:00"
"570",850,"Javier Hernández Hernández","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1954-08-07T00:00:00"
"571",851,"Amelia Herrera Silva","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino",NA
"572",851,"Amelia Herrera Silva","Periodo_2",-0.0139287540199139,-0.0540690625994995,-0.0942093711790851,0.567152559757233,0.881546245837549,0.775646665509694,0.705103883417184,1,"RN",NA,NA,NA,"Femenino",NA
"573",851,"Amelia Herrera Silva","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino",NA
"574",851,"Amelia Herrera Silva","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino",NA
"575",851,"Amelia Herrera Silva","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino",NA
"576",851,"Amelia Herrera Silva","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino",NA
"577",852,"Jorge Insunza Gregorio de las Heras","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-02-12T00:00:00"
"578",852,"Jorge Insunza Gregorio de las Heras","Periodo_2",-1.06019539415502,-1.1003272894952,-1.14045918483538,-0.913556218147278,-0.919840006161273,-0.974327754294628,-1.02742972746707,1,"PPD",NA,NA,NA,"Masculino","1967-02-12T00:00:00"
"579",852,"Jorge Insunza Gregorio de las Heras","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-02-12T00:00:00"
"580",852,"Jorge Insunza Gregorio de las Heras","Periodo_4",-0.215454745993226,-0.241905411828015,-0.268356077662805,-0.788483262062073,-0.515526208635305,-0.576173639632544,-0.649291902348245,1,"PPD",NA,NA,NA,"Masculino","1967-02-12T00:00:00"
"581",852,"Jorge Insunza Gregorio de las Heras","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-02-12T00:00:00"
"582",852,"Jorge Insunza Gregorio de las Heras","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1967-02-12T00:00:00"
"583",853,"Marta Isasi Barbieri","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1966-01-15T00:00:00"
"584",853,"Marta Isasi Barbieri","Periodo_2",0.0943933626033023,0.0542614672626748,0.0141295719220473,0.481526255607605,0.717869340016611,0.673965861993509,0.634650464036244,1,"IND",NA,NA,NA,"Femenino","1966-01-15T00:00:00"
"585",853,"Marta Isasi Barbieri","Periodo_3",0.175961711667958,0.205731553169988,0.235501394672019,-0.0308937542140484,-0.133351721373517,-0.100238701569527,-0.0573446912978073,1,"IND",NA,NA,NA,"Femenino","1966-01-15T00:00:00"
"586",853,"Marta Isasi Barbieri","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1966-01-15T00:00:00"
"587",853,"Marta Isasi Barbieri","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1966-01-15T00:00:00"
"588",853,"Marta Isasi Barbieri","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Femenino","1966-01-15T00:00:00"
"589",854,"Enrique Jaramillo Becker","Periodo_1",-1.01583256146364,-1.05308863038854,-1.09034469931345,-0.883573770523071,-0.867678297524099,-0.828486609525282,-0.78548429699218,1,"PPD",NA,NA,NA,"Masculino","1937-07-11T00:00:00"
"590",854,"Enrique Jaramillo Becker","Periodo_2",-0.968962561656802,-1.00909025442934,-1.04921794720188,-0.870213568210602,-0.740678906181691,-0.817978176855228,-0.922360766335475,1,"PPD",NA,NA,NA,"Masculino","1937-07-11T00:00:00"
"591",854,"Enrique Jaramillo Becker","Periodo_3",-0.272531533692978,-0.242765124870362,-0.212998716047745,-0.440615952014923,-0.624629419660934,-0.575487927598017,-0.530196307316598,1,"PPD",NA,NA,NA,"Masculino","1937-07-11T00:00:00"
"592",854,"Enrique Jaramillo Becker","Periodo_4",-0.742741610960917,-0.769192276795706,-0.795642942630495,-0.671479761600494,-0.474986866496104,-0.516585966304838,-0.571152750367663,1,"PPD",NA,NA,NA,"Masculino","1937-07-11T00:00:00"
"593",854,"Enrique Jaramillo Becker","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1937-07-11T00:00:00"
"594",854,"Enrique Jaramillo Becker","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1937-07-11T00:00:00"
"595",855,"Carlos Abel Jarpa Wevar","Periodo_1",-0.699387731463539,-0.736643800388442,-0.773899869313345,-0.923045456409454,-0.938205838797622,-0.870744686797161,-0.81130283487084,2,"PR","IND",NA,NA,"Masculino","1944-11-24T00:00:00"
"596",855,"Carlos Abel Jarpa Wevar","Periodo_2",-0.677247325653776,-0.717375018426315,-0.757502711198853,-0.947173297405243,-0.857904341317337,-0.92448012302323,-1.01135693207747,2,"PR","IND",NA,NA,"Masculino","1944-11-24T00:00:00"
"597",855,"Carlos Abel Jarpa Wevar","Periodo_3",-0.38519935092982,-0.355432942107317,-0.325666533284814,-0.599506616592407,-0.834309580485219,-0.755040471411634,-0.690323632783031,2,"PR","IND",NA,NA,"Masculino","1944-11-24T00:00:00"
"598",855,"Carlos Abel Jarpa Wevar","Periodo_4",-1.00952098473314,-1.03596924282854,-1.06241750092393,-0.719707369804382,-0.517867225476663,-0.560018267955283,-0.609364345142065,2,"PR","IND",NA,NA,"Masculino","1944-11-24T00:00:00"
"599",855,"Carlos Abel Jarpa Wevar","Periodo_5",-0.00534511889757193,0.0242317704069397,0.0538086597114513,-0.180661648511887,-0.18858709471089,-0.213452566589887,-0.24609611712283,2,"PR","IND",NA,NA,"Masculino","1944-11-24T00:00:00"
"600",855,"Carlos Abel Jarpa Wevar","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1944-11-24T00:00:00"
"601",856,"Tucapel Jiménez Fuentes","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1962-09-01T00:00:00"
"602",856,"Tucapel Jiménez Fuentes","Periodo_2",-1.05259237422341,-1.09272426956359,-1.13285616490376,-0.971526503562927,-0.991447324847777,-1.07776648719406,-1.12830202213888,1,"PPD",NA,NA,NA,"Masculino","1962-09-01T00:00:00"
"603",856,"Tucapel Jiménez Fuentes","Periodo_3",-0.369950713536743,-0.340184304713931,-0.310417895891118,-0.522343277931213,-0.766820861202131,-0.707317593748868,-0.647098385458141,1,"PPD",NA,NA,NA,"Masculino","1962-09-01T00:00:00"
"604",856,"Tucapel Jiménez Fuentes","Periodo_4",-0.864979495755048,-0.89142775385044,-0.917876011945833,-0.744337975978851,-0.525375996600661,-0.590249274556829,-0.640203116748984,1,"PPD",NA,NA,NA,"Masculino","1962-09-01T00:00:00"
"605",856,"Tucapel Jiménez Fuentes","Periodo_5",-0.415953316799881,-0.386376427495369,-0.356799538190858,-0.588073492050171,-0.586051365982452,-0.630779856767158,-0.674164143301207,1,"PPD",NA,NA,NA,"Masculino","1962-09-01T00:00:00"
"606",856,"Tucapel Jiménez Fuentes","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1962-09-01T00:00:00"
"607",857,"José Antonio Kast Rist","Periodo_1",0.375858993751781,0.338602924826878,0.301346855901975,0.94245857000351,0.919101260047098,1.00153637379407,1.09777756955736,2,"UDI","IND",NA,NA,"Masculino","1966-01-18T00:00:00"
"608",857,"José Antonio Kast Rist","Periodo_2",0.353890484047951,0.313762791275413,0.273635098502875,0.918657004833221,1.3997599267479,1.28423086611932,1.19215188680147,2,"UDI","IND",NA,NA,"Masculino","1966-01-18T00:00:00"
"609",857,"José Antonio Kast Rist","Periodo_3",1.18364554517245,1.21341195399507,1.24317836281768,0.883069455623627,1.13732365300542,1.23528111298299,1.34161349654351,2,"UDI","IND",NA,NA,"Masculino","1966-01-18T00:00:00"
"610",857,"José Antonio Kast Rist","Periodo_4",0.195342535577207,0.168891869742418,0.142441203907629,1,1.67908796535684,1.53604897823572,1.42680893082946,2,"UDI","IND",NA,NA,"Masculino","1966-01-18T00:00:00"
"611",857,"José Antonio Kast Rist","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1966-01-18T00:00:00"
"612",857,"José Antonio Kast Rist","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1966-01-18T00:00:00"
"613",858,"Juan Carlos Latorre Carmona","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-03-25T00:00:00"
"614",858,"Juan Carlos Latorre Carmona","Periodo_2",-0.488282383809852,-0.52841427915048,-0.568546174491107,-0.714121103286743,-0.490461383547323,-0.55839458637116,-0.628428208345457,1,"DC",NA,NA,NA,"Masculino","1949-03-25T00:00:00"
"615",858,"Juan Carlos Latorre Carmona","Periodo_3",-0.230257424307548,-0.200487582805517,-0.170717741303487,-0.47901251912117,-0.659047299944669,-0.606451594095474,-0.569027539791446,1,"DC",NA,NA,NA,"Masculino","1949-03-25T00:00:00"
"616",858,"Juan Carlos Latorre Carmona","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-03-25T00:00:00"
"617",858,"Juan Carlos Latorre Carmona","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-03-25T00:00:00"
"618",858,"Juan Carlos Latorre Carmona","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-03-25T00:00:00"
"619",859,"Antonio Leal Labrín","Periodo_1",-0.96283469048056,-1.00009075940665,-1.03734682833273,-0.92624419927597,-0.933094649702005,-0.889092529623399,-0.830941067824256,1,"PPD",NA,NA,NA,"Masculino","1950-01-10T00:00:00"
"620",859,"Antonio Leal Labrín","Periodo_2",-0.977673876279033,-1.01780997964762,-1.05794608301622,-0.897553503513336,-0.848381758637343,-0.911821040117418,-0.968199713147452,1,"PPD",NA,NA,NA,"Masculino","1950-01-10T00:00:00"
"621",859,"Antonio Leal Labrín","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1950-01-10T00:00:00"
"622",859,"Antonio Leal Labrín","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1950-01-10T00:00:00"
"623",859,"Antonio Leal Labrín","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1950-01-10T00:00:00"
"624",859,"Antonio Leal Labrín","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1950-01-10T00:00:00"
"625",860,"Roberto León Ramírez","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1951-02-11T00:00:00"
"626",860,"Roberto León Ramírez","Periodo_2",-0.363429403007949,-0.403561298348129,-0.443693193688309,-0.744302868843079,-0.567327924652285,-0.625631588224288,-0.68914242643719,1,"DC",NA,NA,NA,"Masculino","1951-02-11T00:00:00"
"627",860,"Roberto León Ramírez","Periodo_3",-0.299090197934939,-0.269323789112013,-0.239557380289087,-0.536894381046295,-0.723134979326596,-0.670808206528336,-0.629070338463204,1,"DC",NA,NA,NA,"Masculino","1951-02-11T00:00:00"
"628",860,"Roberto León Ramírez","Periodo_4",-0.624054617847828,-0.650505283682617,-0.676955949517406,-0.712485551834106,-0.432804656174261,-0.472216305757437,-0.508351302257665,1,"DC",NA,NA,NA,"Masculino","1951-02-11T00:00:00"
"629",860,"Roberto León Ramírez","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1951-02-11T00:00:00"
"630",860,"Roberto León Ramírez","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1951-02-11T00:00:00"
"631",861,"Juan Lobos Krause","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1960-12-05T00:00:00"
"632",861,"Juan Lobos Krause","Periodo_2",0.356364289090124,0.316232393749496,0.276100498408869,0.777463853359222,1.09621535629203,1.05936760608962,1.00501436782219,1,"UDI",NA,NA,NA,"Masculino","1960-12-05T00:00:00"
"633",861,"Juan Lobos Krause","Periodo_3",0.172564057445371,0.202333898947401,0.232103740449431,0.813533365726471,0.850592606756885,0.928558712589053,1.00340796364932,1,"UDI",NA,NA,NA,"Masculino","1960-12-05T00:00:00"
"634",861,"Juan Lobos Krause","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1960-12-05T00:00:00"
"635",861,"Juan Lobos Krause","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1960-12-05T00:00:00"
"636",861,"Juan Lobos Krause","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1960-12-05T00:00:00"
"637",862,"Pablo Lorenzini Basso","Periodo_1",-0.506595207579038,-0.543851276503941,-0.581107345428844,-0.791655778884888,-0.660226606637601,-0.59565953406098,-0.51980265426148,2,"DC","IND",NA,NA,"Masculino","1949-10-25T00:00:00"
"638",862,"Pablo Lorenzini Basso","Periodo_2",-0.506676695001886,-0.546804387774424,-0.586932080546962,-0.807703614234924,-0.620600296284835,-0.688791972786778,-0.761738068280999,2,"DC","IND",NA,NA,"Masculino","1949-10-25T00:00:00"
"639",862,"Pablo Lorenzini Basso","Periodo_3",-0.272859068474476,-0.243092659651973,-0.21332625082947,-0.546929121017456,-0.719280751278387,-0.663973870219036,-0.611440580075568,2,"DC","IND",NA,NA,"Masculino","1949-10-25T00:00:00"
"640",862,"Pablo Lorenzini Basso","Periodo_4",-0.54202659414222,-0.568474852237612,-0.594923110333004,-0.678762435913086,-0.391484784364285,-0.437655618920763,-0.476258770455535,2,"DC","IND",NA,NA,"Masculino","1949-10-25T00:00:00"
"641",862,"Pablo Lorenzini Basso","Periodo_5",0.265400692296673,0.294977581601184,0.324554470905696,0.0818641781806946,0.10498978139179,0.0746301357669139,0.0422075507322827,2,"DC","IND",NA,NA,"Masculino","1949-10-25T00:00:00"
"642",862,"Pablo Lorenzini Basso","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1949-10-25T00:00:00"
"643",863,"Rosauro Martínez Labbé","Periodo_1",0.0906053320344976,0.0533492631095947,0.0160931941846917,0.578138113021851,0.47953249122726,0.538968759755141,0.588653606448913,2,"RN","IND",NA,NA,"Masculino","1950-11-11T00:00:00"
"644",863,"Rosauro Martínez Labbé","Periodo_2",0.247294292841733,0.207166600069195,0.167038907296657,0.591441988945007,0.850091597537066,0.801136635458883,0.759474396828973,2,"RN","IND",NA,NA,"Masculino","1950-11-11T00:00:00"
"645",863,"Rosauro Martínez Labbé","Periodo_3",0.755258887872246,0.785025296694863,0.81479170551748,0.650467038154602,0.766345936637928,0.806611093015502,0.838715918882104,2,"RN","IND",NA,NA,"Masculino","1950-11-11T00:00:00"
"646",863,"Rosauro Martínez Labbé","Periodo_4",-0.056653410248126,-0.0831040760829151,-0.109554741917704,0.661416232585907,0.953602122757481,0.761641167485816,0.587583594448603,2,"RN","IND",NA,NA,"Masculino","1950-11-11T00:00:00"
"647",863,"Rosauro Martínez Labbé","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1950-11-11T00:00:00"
"648",863,"Rosauro Martínez Labbé","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1950-11-11T00:00:00"
"649",864,"Juan Masferrer Pellizzari","Periodo_1",0.210107102930505,0.172851034004419,0.135594965078333,0.866139054298401,0.86183423877478,0.920450098441588,0.975394415703792,1,"UDI",NA,NA,NA,"Masculino","1940-11-19T00:00:00"
"650",864,"Juan Masferrer Pellizzari","Periodo_2",0.238112847911284,0.197976744542692,0.157840641174101,0.763153672218323,1.05329977649667,1.00451985872295,0.948330994310645,1,"UDI",NA,NA,NA,"Masculino","1940-11-19T00:00:00"
"651",864,"Juan Masferrer Pellizzari","Periodo_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1940-11-19T00:00:00"
"652",864,"Juan Masferrer Pellizzari","Periodo_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1940-11-19T00:00:00"
"653",864,"Juan Masferrer Pellizzari","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1940-11-19T00:00:00"
"654",864,"Juan Masferrer Pellizzari","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1940-11-19T00:00:00"
"655",865,"Patricio Melero Abaroa","Periodo_1",0.208146540769339,0.170890471844437,0.133634402919534,0.89594566822052,0.852800898990188,0.919091384906341,0.996981555013525,1,"UDI",NA,NA,NA,"Masculino","1956-06-19T00:00:00"
"656",865,"Patricio Melero Abaroa","Periodo_2",0.476940942851305,0.436813250078766,0.396685557306228,0.787372887134552,1.12495619103742,1.0723859462884,0.983318689271655,1,"UDI",NA,NA,NA,"Masculino","1956-06-19T00:00:00"
"657",865,"Patricio Melero Abaroa","Periodo_3",1.31256782874426,1.34233423756676,1.37210064638927,0.8164302110672,1.0745744853483,1.14631964401276,1.19955165609042,1,"UDI",NA,NA,NA,"Masculino","1956-06-19T00:00:00"
"658",865,"Patricio Melero Abaroa","Periodo_4",0.131964619742863,0.105516361647471,0.0790681035520785,0.79867148399353,1.22534555680681,1.13693036217306,1.08624251820578,1,"UDI",NA,NA,NA,"Masculino","1956-06-19T00:00:00"
"659",865,"Patricio Melero Abaroa","Periodo_5",0.943498867710098,0.97307575701461,1.00265264631912,0.942244708538055,1.22366372872986,1.1883800395695,1.14646182922946,1,"UDI",NA,NA,NA,"Masculino","1956-06-19T00:00:00"
"660",865,"Patricio Melero Abaroa","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1956-06-19T00:00:00"
"661",866,"Fernando Meza Moncada","Periodo_1",-0.542180487821545,-0.579436556746448,-0.616692625671351,-0.92291921377182,-0.952883685762058,-0.878064999587288,-0.828249592341127,2,"PR","IND",NA,NA,"Masculino","1946-07-14T00:00:00"
"662",866,"Fernando Meza Moncada","Periodo_2",-0.677822105765997,-0.717949798538535,-0.758077491311073,-0.899516999721527,-0.774156309950596,-0.857256044211522,-0.929994302175818,2,"PR","IND",NA,NA,"Masculino","1946-07-14T00:00:00"
"663",866,"Fernando Meza Moncada","Periodo_3",-0.0263012458208297,0.00346516300167316,0.033231571824176,-0.423762440681458,-0.585612110976211,-0.530575749390329,-0.478571997497468,2,"PR","IND",NA,NA,"Masculino","1946-07-14T00:00:00"
"664",866,"Fernando Meza Moncada","Periodo_4",-0.591938621407927,-0.618386879503319,-0.644835137598711,-0.744088470935822,-0.561468450962239,-0.598182826693047,-0.634571815196065,2,"PR","IND",NA,NA,"Masculino","1946-07-14T00:00:00"
"665",866,"Fernando Meza Moncada","Periodo_5",0.186109302891854,0.215686192196366,0.245263081500878,-0.040027167648077,-0.0635678575026366,-0.0896928658390853,-0.116944237742296,2,"PR","IND",NA,NA,"Masculino","1946-07-14T00:00:00"
"666",866,"Fernando Meza Moncada","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1946-07-14T00:00:00"
"667",867,"Cristián Monckeberg Bruner","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1968-05-12T00:00:00"
"668",867,"Cristián Monckeberg Bruner","Periodo_2",0.165071788467212,0.124939893127032,0.0848079977868517,0.511759698390961,0.73611031523764,0.68933893885446,0.648837116154608,1,"RN",NA,NA,NA,"Masculino","1968-05-12T00:00:00"
"669",867,"Cristián Monckeberg Bruner","Periodo_3",0.903742835996486,0.933509244819412,0.963275653642339,0.621876180171967,0.720599119199034,0.773777955729708,0.818347156496303,1,"RN",NA,NA,NA,"Masculino","1968-05-12T00:00:00"
"670",867,"Cristián Monckeberg Bruner","Periodo_4",0.110926943499425,0.0844762776646359,0.0580256118298467,0.654335677623749,0.879036373813917,0.81977959909599,0.779764993008396,1,"RN",NA,NA,NA,"Masculino","1968-05-12T00:00:00"
"671",867,"Cristián Monckeberg Bruner","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1968-05-12T00:00:00"
"672",867,"Cristián Monckeberg Bruner","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1968-05-12T00:00:00"
"673",868,"Nicolás Monckeberg Díaz","Periodo_1",0.171436124850764,0.134180055925861,0.0969239870009578,0.648961186408997,0.565418149994981,0.607712193758404,0.657601250512952,1,"RN",NA,NA,NA,"Masculino","1973-07-31T00:00:00"
"674",868,"Nicolás Monckeberg Díaz","Periodo_2",0.158812013337249,0.11868432056471,0.0785566277921722,0.565472066402435,0.802353281274221,0.766671229845903,0.733043788263576,1,"RN",NA,NA,NA,"Masculino","1973-07-31T00:00:00"
"675",868,"Nicolás Monckeberg Díaz","Periodo_3",0.86251130484559,0.892277713668207,0.922044122490823,0.667530536651611,0.803478520872075,0.840945950883186,0.874107505999856,1,"RN",NA,NA,NA,"Masculino","1973-07-31T00:00:00"
"676",868,"Nicolás Monckeberg Díaz","Periodo_4",0.127904301738107,0.101453635903318,0.0750029700685287,0.781787991523743,0.931326758738026,0.890397607955393,0.845852085820096,1,"RN",NA,NA,NA,"Masculino","1973-07-31T00:00:00"
"677",868,"Nicolás Monckeberg Díaz","Periodo_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1973-07-31T00:00:00"
"678",868,"Nicolás Monckeberg Díaz","Periodo_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1973-07-31T00:00:00"
"679",869,"Manuel Monsalve Benavides","Periodo_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Masculino","1965-07-09T00:00:00"
